,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
3328,tt0120338,Titanic,,1997,\N,194,1107772.0,True
3331,tt0120456,Virását,Virasat,1997,\N,165,2624.0,True
3363,tt0120855,Tarzan,Tarzan,\N,1999,88,215049.0,True
3367,tt0120903,X-Mén,,2000,\N,104,592408.0,True
3372,tt0122529,Henry Fool,Henry Fool,1997,\N,137,7195.0,True
3382,tt0123390,Thé Miscéllánéớús Brigádé ớn thé Wátch,,1971,\N,95,,True
3392,tt0125664,Man on the Moon,,1999,\N,118,128254.0,True
3400,tt0127276,The Shadow Men,,1997,\N,95,,False
3403,tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,\N,98,1291.0,False
3406,tt0128133,The Harmonists,Comedian Harmonists,1997,\N,126,3420.0,True
3447,tt0137201,Rúdớlph thé Réd-Nớséd Réindéér: Thé Mớvié,Rudolph the Red-Nosed Reindeer: The Movie,1998,\N,92,2710.0,False
3458,tt0138874,Three Seasons,,1999,\N,113,3188.0,True
3464,tt0139872,Avvai Shanmugi,,1996,\N,161,2432.0,True
3494,tt0144555,Premutos - Der gefallene Engel,Premutos - Der gefallene Engel,1997,\N,106,1558.0,False
3495,tt0144782,The Red Light Bandit,,\N,1968,92,1376.0,True
3508,tt0149261,Deep Blue Sea,,1999,\N,105,130449.0,False
3515,tt0151035,Ớncé Úpớn á Timé Théré Wás á Singing Bláckbird,Iko shashvi mgalobeli,1970,\N,85,1077.0,True
3516,tt0151572,The Miracle of P. Tinto,El milagro de P. Tinto,1998,\N,106,,True
3531,tt0156843,Night of the Ghouls,Night of the Ghouls,1959,\N,69,2442.0,False
3532,tt0156849,Of Freaks and Men,,1998,\N,93,3559.0,True
3538,tt0157472,Clớckstớppérs,,2002,\N,94,14010.0,False
3554,tt0162930,Die Hard Dracula,Die Hard Dracula,1998,\N,88,3481.0,False
3557,tt0163025,Jurassic Park III,Jurassic Park III,2001,\N,92,307284.0,False
3577,tt0165832,Intérstáté 60: Épisớdés ớf thé Rớád,,2002,\N,116,31577.0,True
3588,tt0167203,I Dreamed of Africa,I Dreamed of Africa,2000,\N,114,,False
3589,tt0167260,The Lord of the Rings: The Return of the King,,2003,\N,201,1729584.0,True
3625,tt0174852,The Last Days,,1998,\N,87,3675.0,True
3650,tt0180668,Elvis Gratton II: Miracle à Memphis,Elvis Gratton II: Miracle à Memphis,1999,\N,105,1020.0,False
3658,tt0181627,Kirikou and the Sorceress,,1998,\N,71,9432.0,True
3668,tt0184005,Werner - Volles Rooäää!!!,,1999,\N,77,,False
3694,tt0189592,Hum Aapke Dil Mein Rehte Hain,Hum Aapke Dil Mein Rehte Hain,1999,\N,168,1628.0,False
3704,tt0192614,The Skulls,,2000,\N,106,31891.0,False
3721,tt0198386,The Crew,,2000,\N,88,5929.0,False
3743,tt0203230,You Can Count on Me,You Can Count on Me,\N,2000,111,29396.0,True
3746,tt0204932,A Summer Tale,,2000,\N,91,3714.0,True
3747,tt0205177,Kévin & Pérry Gớ Lárgé,Kevin & Perry Go Large,2000,\N,82,13113.0,False
3748,tt0205271,Dr. T & thé Wớmén,Dr. T & the Women,2000,\N,122,19449.0,False
3750,tt0206013,My Neighbors the Yamadas,Hôhokekyo tonari no Yamada-kun,1999,\N,104,13467.0,True
3751,tt0206216,Railroad Man,Poppoya,1999,\N,112,1147.0,True
3763,tt0210299,Songcatcher,Songcatcher,2000,\N,109,3454.0,True
3769,tt0211181,102 Dalmatians,102 Dalmatians,\N,2000,100,,False
3797,tt0218080,Agent Red,Agent Red,2000,\N,95,1214.0,False
3805,tt0221073,Chopper,Chopper,2000,\N,94,37725.0,True
3815,tt0227034,Mársál,,1999,\N,97,1849.0,True
3820,tt0228871,Sléépwálkér,,\N,2000,95,1278.0,False
3824,tt0231971,Réstléss,Levottomat,2000,\N,111,3749.0,False
3836,tt0234748,Slime City,,1988,\N,81,1023.0,False
3839,tt0235048,Wicked Spring,Wicked Spring,2002,\N,102,1006.0,False
3860,tt0240425,Comet in Moominland,,1992,\N,70,,True
3861,tt0240515,Freddy Got Fingered,,2001,\N,87,47807.0,False
3872,tt0242508,Harvard Man,,2001,\N,99,4394.0,False
3894,tt0245929,Devils on the Doorstep,,2000,\N,139,,True
3897,tt0246765,Lumumba,Lumumba,2000,\N,115,1926.0,True
3900,tt0247745,Súpér Trớớpérs,Super Troopers,2001,\N,100,101315.0,True
3904,tt0247992,Dulhan Hum Le Jayenge,Dulhan Hum Le Jayenge,\N,2000,158,3411.0,False
3965,tt0257360,About Schmidt,About Schmidt,2002,\N,125,126940.0,True
3969,tt0258463,The Bourne Identity,,2002,\N,119,528882.0,True
3975,tt0259442,The Monkey's Mask,The Monkey's Mask,2000,\N,93,1558.0,False
3976,tt0259484,Paid in Full,Paid in Full,2002,\N,97,12007.0,True
3984,tt0261992,Winter Break,,2003,\N,92,1324.0,False
3999,tt0264476,Children Underground,,2001,\N,104,2335.0,True
4014,tt0266437,Demobbed,DMB,2000,\N,90,2536.0,True
4048,tt0272207,Narc,,2002,\N,105,39905.0,True
4052,tt0273300,Jump Tomorrow,,2001,\N,97,1435.0,True
4056,tt0274117,Read My Lips,,2001,\N,115,15349.0,True
4059,tt0275277,Cowboy Bebop: The Movie,Cowboy Bebop: Tengoku no tobira,2001,\N,115,46505.0,True
4063,tt0276033,The Country Bears,The Country Bears,2002,\N,88,5446.0,False
4085,tt0280590,Mr. Deeds,,2002,\N,96,140920.0,False
4095,tt0282179,Spiders II: Breeding Ground,Spiders II: Breeding Ground,2001,\N,96,,False
4097,tt0282386,Blood Feast 2: All U Can Eat,,2002,\N,92,1410.0,False
4103,tt0283026,Swimfan,,2002,\N,85,19868.0,False
4107,tt0283632,They,They,2002,\N,89,12757.0,False
4120,tt0286112,Shaolin Soccer,Siu Lam juk kau,2001,\N,113,77929.0,True
4125,tt0287320,The Attack of the Giant Mousaka,,1999,\N,99,1009.0,False
4133,tt0289080,Ayam El-Sadat,Ayam El-Sadat,2001,\N,165,1562.0,True
4153,tt0292963,Before the Devil Knows You're Dead,,2007,\N,117,101268.0,True
4159,tt0294594,The Gathering,,2002,\N,96,7790.0,False
4160,tt0294725,Me and Morrison,Minä ja Morrison,2001,\N,91,1869.0,False
4179,tt0300140,Lilya 4-Ever,Lilja 4-ever,\N,2002,109,44586.0,True
4193,tt0302935,Polle Fiction,,2002,\N,90,,False
4227,tt0308443,Just for Kicks,Just for Kicks,2003,\N,92,1359.0,False
4230,tt0308808,Revolution OS,,2001,\N,85,2483.0,True
4237,tt0311041,Waiting Alone,,\N,2004,107,1075.0,True
4252,tt0314331,Love Actually,,2003,\N,135,455057.0,True
4264,tt0315983,House of Sand and Fog,,2003,\N,126,67358.0,True
4265,tt0316356,Open Range,,2003,\N,139,70468.0,True
4279,tt0319524,How to Deal,,2003,\N,101,,False
4302,tt0326965,In My Sléép,,2010,\N,104,2067.0,False
4307,tt0327419,Amir El Zalam,Amir El Zalam,2002,\N,\N,1567.0,False
4323,tt0329575,Seabiscuit,,2003,\N,140,70966.0,True
4345,tt0335266,Lost in Translation,,2003,\N,102,436889.0,True
4347,tt0337579,Barbershop 2: Back in Business,,\N,2004,106,14714.0,False
4349,tt0337689,Christmas on the Nile,Natale sul Nilo,2002,\N,100,1585.0,False
4357,tt0338751,The Aviator,The Aviator,2004,\N,170,349002.0,True
4372,tt0340377,The Station Agent,,2003,\N,89,69332.0,True
4385,tt0345950,The SpongeBob SquarePants Movie,,2004,\N,87,86122.0,True
4431,tt0358273,Walk the Line,Walk the Line,2005,\N,136,243395.0,True
4432,tt0358294,Into the Sun,Into the Sun,2005,\N,97,7480.0,False
4449,tt0361925,Welcome to Mooseport,Welcome to Mooseport,\N,2004,110,12599.0,False
4450,tt0362084,The Return of James Battle,,2004,\N,92,1418.0,False
4466,tt0364930,Aileen: Life and Death of a Serial Killer,,\N,2003,93,6623.0,True
4483,tt0367631,D.É.B.S.,,2004,\N,91,15561.0,False
4517,tt0373416,Underclassman,Underclassman,2005,\N,95,5731.0,False
4521,tt0373712,Just Bea,,2004,\N,86,1389.0,False
4522,tt0373747,House of Sand,,\N,2005,115,3193.0,True
4541,tt0376105,Racing Stripes,,2005,\N,102,16803.0,False
4542,tt0376541,Closer,Closer,2004,\N,104,211706.0,True
4552,tt0377713,Cube Zero,Cube Zero,2004,\N,97,39597.0,False
4563,tt0379217,Coffee and Cigarettes,Coffee and Cigarettes,2003,\N,95,62057.0,True
4567,tt0379375,Matrubhoomi: A Nation Without Women,,2003,\N,99,2105.0,True
4571,tt0380164,Acacia,Akasia,\N,2003,103,1989.0,False
4581,tt0381682,A Hole in My Heart,Ett hål i mitt hjärta,2004,\N,98,4825.0,False
4584,tt0381849,3:10 to Yuma,,\N,2007,122,300411.0,True
4592,tt0382561,Hair Show,Hair Show,2004,\N,105,5740.0,False
4604,tt0384642,Kicking & Screaming,,2005,\N,95,37457.0,False
4620,tt0386651,Mountain Patrol,Kekexili,2004,\N,85,4987.0,True
4621,tt0386751,The River King,The River King,2005,\N,99,3620.0,False
4626,tt0387575,Seed of Chucky,,2004,\N,87,43508.0,False
4627,tt0387844,Asmali konak: Hayat,Asmali konak: Hayat,2003,\N,120,1011.0,False
4639,tt0389448,Tie Xi Qu: West of the Tracks,,2002,\N,551,1123.0,True
4641,tt0389957,Edison,,2005,\N,99,15293.0,False
4646,tt0390205,Once Upon a Time in High School: The Spirit of Jeet Kune Do,Maljukgeori janhoksa,2004,\N,116,2553.0,True
4650,tt0391095,Dréámlánd,Dreamland,\N,2007,77,1108.0,False
4652,tt0392494,Natale in India,Natale in India,2003,\N,96,1500.0,False
4656,tt0393685,Santa's Slay,,2005,\N,78,9737.0,False
4658,tt0395140,My Littlé Bridé,Eorin shinbu,2004,\N,115,5499.0,True
4663,tt0396184,Púshér II,Pusher II,2004,\N,100,20972.0,True
4676,tt0398808,Bridge to Terabithia,Bridge to Terabithia,2007,\N,96,150453.0,True
4681,tt0399295,Lord of War,,2005,\N,122,305301.0,True
4682,tt0399465,Blackmail Boy,,2003,\N,100,1141.0,False
4686,tt0401085,C.R.Á.Z.Y.,,2005,\N,129,32160.0,True
4688,tt0401792,Sin City,Sin City,2005,\N,124,,True
4706,tt0404203,Little Children,,2006,\N,137,,True
4710,tt0405266,Raincoat,,2004,\N,117,4334.0,True
4724,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,2007,\N,116,356803.0,True
4729,tt0409011,Lovewrecked,Love Wrecked,2005,\N,87,14488.0,False
4730,tt0409072,Windstruck,,2004,\N,123,,True
4739,tt0411323,Downloading Nancy,Downloading Nancy,2008,\N,102,2848.0,False
4762,tt0415949,Keeping Up with the Steins,,\N,2006,90,3198.0,False
4800,tt0422093,Diary of a Mad Black Woman,,2005,\N,116,14310.0,False
4814,tt0424430,Crying Out Love in the Center of the World,"Sekai no chûshin de, ai o sakebu",2004,\N,138,3392.0,True
4815,tt0424434,Béáútifúl City,Shahr-e ziba,2004,\N,98,5441.0,True
4823,tt0424993,Émplớyéé ớf thé Mớnth,,2006,\N,103,46821.0,False
4826,tt0425235,Wé Sháll Ớvércớmé,,2006,\N,109,2597.0,True
4829,tt0425379,Pusher III,,2005,\N,108,15224.0,True
4856,tt0429573,An American Haunting,,2005,\N,83,25439.0,False
4858,tt0429591,Aquamarine,Aquamarine,2006,\N,110,41176.0,False
4874,tt0433416,Thé Námésáké,The Namesake,2006,\N,122,20244.0,True
4880,tt0435434,Swing Girls,,2004,\N,105,3916.0,True
4924,tt0445506,Peacock,,2005,\N,136,1021.0,True
4944,tt0450188,La Vie En Rose,La Môme,2007,\N,140,85321.0,True
4952,tt0451069,The Gospel,,2005,\N,105,2191.0,False
4959,tt0452580,A Year Ago in Winter,Im Winter ein Jahr,2008,\N,129,1568.0,True
4960,tt0452598,Chéápér by thé Dớzén 2,,2005,\N,94,57224.0,False
4964,tt0452694,The Time Traveler's Wife,The Time Traveler's Wife,2009,\N,107,146516.0,True
4967,tt0453494,Hoot,Hoot,2006,\N,95,8224.0,False
4969,tt0454065,The Aerial,La antena,\N,2007,99,4205.0,True
4974,tt0455115,H6: Diáriớ dé ún ásésinớ,,2005,\N,92,1034.0,False
4979,tt0455612,Madea's Family Reunion,Madea's Family Reunion,2006,\N,107,11171.0,False
4980,tt0455829,Vettaiyaadu Vilaiyaadu,Vettaiyaadu Vilaiyaadu,2006,\N,174,7262.0,True
4983,tt0456014,Surf School,,2006,\N,87,5120.0,False
5004,tt0461694,Four Minutes,Vier Minuten,2006,\N,112,6948.0,True
5010,tt0462359,Incubus,Incubus,2006,\N,87,2108.0,False
5061,tt0473567,...Yahaan,...Yahaan,2005,\N,142,,True
5064,tt0473705,State of Play,,2009,\N,127,148765.0,True
5065,tt0473753,Angel-A,,2005,\N,91,33272.0,True
5067,tt0474791,The Maid,The Maid,\N,2005,93,1221.0,False
5073,tt0475298,Hood of Horror,Hood of Horror,2006,\N,84,,False
5079,tt0476550,Gớd Tússi Gréát Hớ,God Tussi Great Ho,2008,\N,152,4247.0,False
5095,tt0478188,King of the Lost World,,\N,2005,80,1860.0,False
5108,tt0479968,One Missed Call,One Missed Call,2008,\N,87,31882.0,False
5114,tt0481510,Distortion,,\N,2006,83,1176.0,False
5117,tt0482463,Bella,,2006,\N,91,10633.0,True
5119,tt0482629,The Ultimate Gift,The Ultimate Gift,2006,\N,118,,True
5134,tt0486358,Jesus Camp,Jesus Camp,2006,\N,84,27519.0,True
5148,tt0488414,Omkara,Omkara,2006,\N,155,,True
5165,tt0491720,The Final Inquiry,,2006,\N,112,1294.0,False
5166,tt0491977,Dolap Beygiri,Dolap Beygiri,1982,\N,90,2460.0,True
5169,tt0492496,Thin,,2006,\N,102,1821.0,True
5170,tt0492754,Sálvágé,,2006,\N,80,2641.0,False
5171,tt0492835,Thé King ánd thé Clớwn,,2005,\N,119,5403.0,True
5175,tt0493393,Ashes and Snow,Ashes and Snow,2005,\N,62,4117.0,True
5179,tt0493452,Slaughter Night,Sl8n8,2006,\N,90,1718.0,False
5192,tt0496373,Prétty Cớớl Tớớ,,\N,2007,89,1131.0,False
5193,tt0497116,An Inconvenient Truth,,2006,\N,96,82360.0,True
5202,tt0498380,Letters from Iwo Jima,,2006,\N,141,159177.0,True
5215,tt0756683,The Man from Earth,,2007,\N,87,,True
5224,tt0759952,American Zeitgeist,,\N,2006,150,1928.0,True
5232,tt0763304,Dớớgál,Doogal,2006,\N,85,5022.0,False
5233,tt0763831,A Thousand Words,A Thousand Words,2012,\N,91,41926.0,False
5238,tt0765849,Our Daily Bread,Unser täglich Brot,2005,\N,92,2590.0,True
5247,tt0774755,Offside,,2006,\N,103,2160.0,False
5255,tt0780521,The Princess and the Frog,The Princess and the Frog,2009,\N,97,134511.0,True
5256,tt0780524,Get Thrashed: The Story of Thrash Metal,Get Thrashed,2006,\N,100,1648.0,True
5259,tt0780622,Teeth,,2007,\N,94,,False
5267,tt0784972,The Brothers Solomon,,2007,\N,93,10865.0,False
5277,tt0790706,Crazy Love,Crazy Love,2007,\N,90,2540.0,True
5287,tt0796368,Talk to Me,Talk to Me,2007,\N,118,9702.0,True
5298,tt0804452,Bratz,,2007,\N,110,23379.0,False
5306,tt0807716,Long Flat Balls,,2006,\N,97,1748.0,False
5323,tt0813547,The Counterfeiters,,2007,\N,99,44854.0,True
5346,tt0822868,Make It Happen,Make It Happen,2008,\N,90,6213.0,False
5357,tt0827517,Reprise,,2006,\N,105,10282.0,True
5361,tt0829297,Ten Inch Hero,,\N,2007,102,12366.0,True
5382,tt0841119,Lake of Fire,,2006,\N,152,2583.0,True
5390,tt0845442,Cinderella,Sin-de-rel-la,2006,\N,94,1451.0,False
5396,tt0848552,The Mad,,2007,\N,83,1804.0,False
5399,tt0851577,The Island,,2006,\N,112,11632.0,True
5426,tt0878804,The Blind Side,,2009,\N,129,312393.0,True
5438,tt0888019,Five Across the Eyes,,2006,\N,95,1683.0,False
5479,tt0918645,Léft fớr Déád,,2007,\N,84,1257.0,False
5490,tt0929632,Precious,Precious,2009,\N,110,108806.0,True
5492,tt0930098,Yilanlarin Öcü,,1985,\N,98,1302.0,True
5494,tt0932533,"Job, czyli ostatnia szara komórka","Job, czyli ostatnia szara komórka",2006,\N,92,1494.0,False
5516,tt0959337,Revolutionary Road,,2008,\N,119,206708.0,True
5525,tt0964517,The Fighter,The Fighter,2010,\N,116,354050.0,True
5529,tt0972558,Dark Planet,,2008,\N,115,5437.0,False
5534,tt0976209,Lyubov-Morkov,Lyubov-Morkov,2007,\N,100,1200.0,False
5547,tt0983213,5 Centimeters per Second,,2007,\N,63,55166.0,True
5551,tt0984200,Incendiary,,2008,\N,96,8687.0,False
5553,tt0985025,Dark Floors,Dark Floors,2008,\N,85,,False
5555,tt0986233,Hunger,Hunger,2008,\N,96,69004.0,True
5556,tt0986329,Mungaru Male,Mungaru Male,2006,\N,143,3196.0,True
5566,tt0993755,Em,,2008,\N,93,1060.0,True
5567,tt0993841,Dead Air,Dead Air,2009,\N,90,2318.0,False
5573,tt0995868,Pele: Birth of a Legend,,2016,\N,107,17788.0,True
5576,tt0997047,College Road Trip,,2008,\N,83,15902.0,False
5587,tt10062614,Guilty,Guilty,2020,\N,119,4212.0,False
5588,tt1007950,Diminished Capacity,Diminished Capacity,2008,\N,92,1263.0,False
5590,tt10091530,Holiday Rush,Holiday Rush,2019,\N,92,2554.0,False
5598,tt1014672,Bheja Fry,Bheja Fry,2007,\N,95,11702.0,True
5612,tt10199664,Adam,Adam,2019,\N,98,1190.0,True
5615,tt1020072,Selma,,2014,\N,128,89797.0,True
5619,tt10214826,Agent Sai Srinivasa Athreya,Agent Sai Srinivasa Athreya,2019,\N,148,11782.0,True
5625,tt1023490,Il Divo,Il divo,2008,\N,110,17038.0,True
5638,tt1028576,Secretariat,,2010,\N,123,27781.0,True
5641,tt1029172,The War on Democracy,,2007,\N,96,2400.0,True
5648,tt10309906,Shubh Mangal Zyada Saavdhan,,\N,2020,117,8909.0,False
5671,tt10370116,Single Slipper Size - 7,Oththa Seruppu Size 7,2019,\N,120,2911.0,True
5673,tt1037222,Cớdy thé Rớbớsápién,Robosapien: Rebooted,2013,\N,86,1253.0,False
5679,tt10431010,Raatchasi,Raatchasi,\N,2019,134,1537.0,True
5688,tt1047007,Young@Heart,Young @ Heart,2007,\N,107,3975.0,True
5691,tt10477558,Violet Evergarden: Eternity and the Auto Memories Doll,Vaioretto evâgâden gaiden: Eien to jidou shuki ningyou,2019,\N,90,3901.0,True
5699,tt10515988,Paranormal Activity: Next of Kin,Paranormal Activity: Next of Kin,2021,\N,98,6714.0,False
5706,tt10534996,Josep,,2020,\N,71,1533.0,True
5709,tt1054115,Manhunt,,2008,\N,78,4198.0,False
5735,tt10665338,Halloween Kills,,2021,\N,105,59417.0,False
5743,tt10695464,The Source of Shadows,,2020,\N,83,,False
5746,tt10710246,Éftihiá,,\N,2019,123,3886.0,True
5757,tt1075747,Jớnáh Héx,Jonah Hex,2010,\N,81,57550.0,False
5773,tt10843306,The Beach House,The Beach House,2019,\N,88,6468.0,False
5778,tt1087458,The Subtenant,Kummeli Alivuokralainen,2008,\N,104,1340.0,False
5780,tt1087524,Once Fallen,,2010,\N,93,1330.0,False
5789,tt10895780,Rama Chakkani Seetha,Rama Chakkani Seetha,2019,\N,126,1203.0,False
5798,tt1092019,Nothing to Lose,,2008,\N,88,3332.0,True
5799,tt10930586,Shikara,,2020,\N,118,7642.0,False
5839,tt11081744,Thé Cớmmớn Stớry,,2019,\N,91,1147.0,True
5852,tt11166002,Stanley Stanton,,2019,\N,62,,False
5855,tt11173160,Qismat 2,Qismat 2,\N,2021,155,1182.0,True
5880,tt1128075,Love Exposure,Ai no mukidashi,2008,\N,237,13212.0,True
5884,tt1129428,Mum & Dad,Mum & Dad,2008,\N,84,6030.0,False
5886,tt11296132,Thé Singér,Motreb,2019,\N,107,1345.0,False
5887,tt11306376,Jathi Ratnalu,Jathi Ratnalu,2021,\N,145,6687.0,True
5890,tt1130884,Shutter Island,Shutter Island,2010,\N,138,1215368.0,True
5894,tt1130993,Ultimate Heist,,2009,\N,95,3373.0,False
5899,tt1132135,Asylum Seekers,,2009,\N,94,1010.0,False
5900,tt1132449,Lay the Favorite,,\N,2012,94,11543.0,False
5906,tt1133936,Detective Conan: Strategy Above the Depths,Meitantei Conan: Suiheisenjyou no sutorateeji,2005,\N,108,1555.0,True
5909,tt11343416,Acrylic,,2020,\N,78,3550.0,False
5920,tt11378264,Mucho Mucho Amor: The Legend of Walter Mercado,,2020,\N,96,3156.0,True
5937,tt1142798,The Family That Preys,,2008,\N,111,7158.0,False
5938,tt11433696,Solo Brathuke So Better,,2020,\N,122,1317.0,False
5939,tt1144539,Best Worst Movie,Best Worst Movie,2009,\N,93,,True
5956,tt1151410,Tánnér Háll,Tanner Hall,2009,\N,96,,False
5959,tt1151922,Miss March,Miss March,2009,\N,90,21245.0,False
5967,tt11536216,Shivan,Shivan,2020,\N,119,1211.0,True
5969,tt11542214,Eltilerin Savasi,,2020,\N,118,4073.0,False
5970,tt1155060,Down the Shore,,2011,\N,93,1321.0,False
5978,tt11581174,Karnan,Karnan,\N,2021,158,19542.0,True
5979,tt1159231,A Beautiful Wife,,2007,\N,96,1316.0,False
5984,tt11604676,Nayattu,Nayattu,2021,\N,124,5979.0,True
6000,tt11691722,Schwéinstéigér Mémớriés: Vớn Ánfáng bis Légéndé,,\N,2020,112,1042.0,True
6003,tt1169809,Bớớk ớf Blớớd,,\N,2009,100,,False
6009,tt1172570,Bronson,Bronson,2008,\N,92,126792.0,True
6014,tt1173745,Revanche,,\N,2008,121,14482.0,True
6017,tt1174691,Once Upon a Time...,,2008,\N,117,,True
6042,tt1186366,Morphine,Morfiy,2008,\N,110,3216.0,True
6047,tt1186830,Agora,Agora,2009,\N,127,68333.0,True
6053,tt1189073,The Skin I Live In,La piel que habito,2011,\N,120,146883.0,True
6054,tt1189076,Ricky,,\N,2009,89,2999.0,False
6057,tt11905462,Áthlété Á,,2020,\N,103,9887.0,True
6073,tt11963736,Dracula Sir,,2020,\N,127,1515.0,True
6076,tt1198385,In the Beginning,,2009,\N,130,,True
6107,tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,\N,96,167447.0,False
6109,tt1221207,Demoted,,2011,\N,94,1961.0,False
6115,tt1226240,A Late Quartet,A Late Quartet,2012,\N,105,14453.0,True
6125,tt1230211,Perkins' 14,,2009,\N,95,2236.0,False
6133,tt1234559,Chicớ Xáviér,Chico Xavier,2010,\N,124,1801.0,True
6139,tt1235842,The Fish Child,El niño pez,2009,\N,96,2218.0,False
6144,tt1239267,No One's Son,Niciji sin,2008,\N,100,1041.0,True
6163,tt1247662,The Good Guy,,2009,\N,102,9351.0,False
6186,tt1263670,Crazy Heart,Crazy Heart,2009,\N,112,87476.0,True
6193,tt12659944,Prớjéct Z,Project Z,2019,\N,127,,True
6198,tt1268809,Night ớf thé Démớns,Night of the Demons,2009,\N,93,7772.0,False
6206,tt1273235,A Serbian Film,,2010,\N,104,61522.0,False
6207,tt1273678,The Spy Next Door,The Spy Next Door,2010,\N,94,42907.0,False
6216,tt1278104,The Ottoman Republic,,\N,2008,100,6755.0,False
6231,tt1285240,In Théir Sléép,,\N,2010,84,1449.0,False
6257,tt1294136,As Good as Dead,As Good as Dead,2010,\N,100,1594.0,False
6269,tt1303773,Violent Blue,Violent Blue,2011,\N,129,,False
6293,tt1314239,Eraser Children,Eraser Children,2009,\N,100,1711.0,False
6295,tt1315981,A Single Man,A Single Man,2009,\N,99,110060.0,True
6308,tt13242960,Middle Class Melodies,,2020,\N,135,3512.0,True
6309,tt13249198,Raja Raja Chora,,2021,\N,145,1320.0,True
6316,tt1327819,Boy Interrupted,Boy Interrupted,2009,\N,92,2125.0,True
6329,tt1336601,La meute,,2010,\N,84,2182.0,False
6349,tt1343704,Time You Change,,\N,2010,94,5435.0,False
6360,tt1350484,Curious George 2: Follow That Monkey!,Curious George 2: Follow That Monkey!,2009,\N,80,1199.0,False
6364,tt1351784,Psychosis,,2010,\N,89,2008.0,False
6400,tt13760814,Point Blank,,2021,\N,107,,True
6422,tt1392744,Cháncé Pé Dáncé,,2010,\N,122,2905.0,False
6426,tt1396219,Ớútcást,,2010,\N,98,2604.0,False
6430,tt1397511,RiP: A Remix Manifesto,RiP: A Remix Manifesto,\N,2008,87,1262.0,True
6438,tt1403865,True Grit,True Grit,2010,\N,110,326432.0,True
6471,tt1424797,I Killéd My Mớthér,J'ai tué ma mère,2009,\N,96,29163.0,True
6489,tt1434423,The Message,,2009,\N,118,3555.0,True
6543,tt1480649,Accused at 17,,2009,\N,90,1314.0,False
6568,tt1496380,Chennai 600028,Chennai 600028,\N,2007,141,2088.0,True
6574,tt1502404,Drive Angry,Drive Angry,2011,\N,104,97199.0,False
6584,tt15094256,Parigettu Parigettu,,2021,\N,130,1286.0,True
6600,tt15198608,Prey,Prey,2021,\N,87,6206.0,False
6602,tt1520956,Iron Doors,Iron Doors,2010,\N,80,,False
6611,tt15264532,Ratnan Prapancha,Rathnan Prapancha,2021,\N,147,3396.0,True
6628,tt1535612,The Son of No One,The Son of No One,2011,\N,90,16991.0,False
6643,tt1544578,Chop,Chop,2011,\N,98,,False
6651,tt1550312,Cáfé dé Flớré,,2011,\N,120,15526.0,True
6664,tt1562859,Golmaal 3,Golmaal 3,2010,\N,155,8092.0,False
6671,tt1566648,Waiting for Superman,Waiting for 'Superman',2010,\N,111,11418.0,True
6676,tt1568323,Beatdown,Beatdown,2010,\N,90,1206.0,False
6679,tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011,\N,158,445449.0,True
6680,tt15686202,No Man's Land,,2021,\N,114,1042.0,True
6700,tt1582546,Maryada Ramanna,,2010,\N,125,2649.0,True
6703,tt1584016,Cátfish,Catfish,2010,\N,87,,True
6713,tt1588878,The Late Bloomer,The Late Bloomer,2016,\N,90,,False
6718,tt1591504,The Hunters,,2011,\N,111,2105.0,False
6724,tt1598828,One for the Money,One for the Money,2012,\N,91,41861.0,False
6740,tt1606392,Win Win,,2011,\N,106,53558.0,True
6750,tt1612782,The Butterfly Room,,2012,\N,87,,False
6767,tt16211650,Mr Lonely,Mr Lonely,2021,\N,108,2404.0,True
6774,tt1625150,Nớrth Séá Téxás,,2011,\N,98,8893.0,True
6791,tt1645916,Standby,Standby,2014,\N,90,1567.0,False
6801,tt1650048,Laurence Anyways,Laurence Anyways,2012,\N,168,19799.0,True
6802,tt1650427,Resturlaub,,\N,2011,97,1244.0,False
6809,tt1651323,Breaking Wind,Breaking Wind,2012,\N,82,4749.0,False
6811,tt1653913,Helldriver,Nihon bundan: Heru doraibâ,2010,\N,117,1610.0,False
6816,tt1657283,Hớnéy 2,Honey 2,2011,\N,110,7286.0,False
6820,tt1661031,Brindaavanam,Brindaavanam,2010,\N,169,3988.0,True
6821,tt1661099,X,,2011,\N,90,,False
6833,tt1666287,From A to B,From A to B,2014,\N,108,1306.0,False
6837,tt1667353,Mirror Mirror,,2012,\N,106,86475.0,False
6850,tt1678040,Bed & Breakfast: Love is a Happy Accident,,2010,\N,89,1035.0,False
6858,tt1683042,Théré Áré Things Yớú Dớn't Knớw,Chiz-haie hast keh nemidani,2010,\N,92,1290.0,True
6861,tt1684564,The Victim,,2011,\N,83,2121.0,False
6870,tt1694020,The Guilt Trip,,2012,\N,95,36827.0,False
6872,tt1696190,Fireheart: The Legend of Tadas Blinda,,2011,\N,106,3003.0,True
6876,tt1699755,Peeples,Peeples,2013,\N,95,4812.0,False
